sample_id,input_path,target_path,split,weather,source
train/1014,../raw/smoke/smokebench/dataset_version2/Train/LQ/1014.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1014.jpg,train,smoke,smokebench_v2
train/1015,../raw/smoke/smokebench/dataset_version2/Train/LQ/1015.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1015.jpg,train,smoke,smokebench_v2
train/1016,../raw/smoke/smokebench/dataset_version2/Train/LQ/1016.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1016.jpg,train,smoke,smokebench_v2
train/1017,../raw/smoke/smokebench/dataset_version2/Train/LQ/1017.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1017.jpg,train,smoke,smokebench_v2
train/1018,../raw/smoke/smokebench/dataset_version2/Train/LQ/1018.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1018.jpg,train,smoke,smokebench_v2
train/1019,../raw/smoke/smokebench/dataset_version2/Train/LQ/1019.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1019.jpg,train,smoke,smokebench_v2
train/102,../raw/smoke/smokebench/dataset_version2/Train/LQ/102.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/102.jpg,train,smoke,smokebench_v2
train/1020,../raw/smoke/smokebench/dataset_version2/Train/LQ/1020.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1020.jpg,train,smoke,smokebench_v2
train/1021,../raw/smoke/smokebench/dataset_version2/Train/LQ/1021.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1021.jpg,train,smoke,smokebench_v2
train/1022,../raw/smoke/smokebench/dataset_version2/Train/LQ/1022.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1022.jpg,train,smoke,smokebench_v2
train/1023,../raw/smoke/smokebench/dataset_version2/Train/LQ/1023.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1023.jpg,train,smoke,smokebench_v2
train/1024,../raw/smoke/smokebench/dataset_version2/Train/LQ/1024.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1024.jpg,train,smoke,smokebench_v2
train/1025,../raw/smoke/smokebench/dataset_version2/Train/LQ/1025.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1025.jpg,train,smoke,smokebench_v2
train/1026,../raw/smoke/smokebench/dataset_version2/Train/LQ/1026.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1026.jpg,train,smoke,smokebench_v2
train/1027,../raw/smoke/smokebench/dataset_version2/Train/LQ/1027.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1027.jpg,train,smoke,smokebench_v2
train/1028,../raw/smoke/smokebench/dataset_version2/Train/LQ/1028.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1028.jpg,train,smoke,smokebench_v2
train/1029,../raw/smoke/smokebench/dataset_version2/Train/LQ/1029.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1029.jpg,train,smoke,smokebench_v2
train/103,../raw/smoke/smokebench/dataset_version2/Train/LQ/103.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/103.jpg,train,smoke,smokebench_v2
train/1030,../raw/smoke/smokebench/dataset_version2/Train/LQ/1030.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1030.jpg,train,smoke,smokebench_v2
train/1031,../raw/smoke/smokebench/dataset_version2/Train/LQ/1031.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1031.jpg,val,smoke,smokebench_v2
train/1032,../raw/smoke/smokebench/dataset_version2/Train/LQ/1032.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1032.jpg,val,smoke,smokebench_v2
train/1033,../raw/smoke/smokebench/dataset_version2/Train/LQ/1033.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1033.jpg,train,smoke,smokebench_v2
train/1034,../raw/smoke/smokebench/dataset_version2/Train/LQ/1034.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1034.jpg,train,smoke,smokebench_v2
train/1035,../raw/smoke/smokebench/dataset_version2/Train/LQ/1035.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1035.jpg,train,smoke,smokebench_v2
train/1036,../raw/smoke/smokebench/dataset_version2/Train/LQ/1036.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1036.jpg,train,smoke,smokebench_v2
train/1037,../raw/smoke/smokebench/dataset_version2/Train/LQ/1037.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1037.jpg,train,smoke,smokebench_v2
train/1038,../raw/smoke/smokebench/dataset_version2/Train/LQ/1038.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1038.jpg,val,smoke,smokebench_v2
train/1039,../raw/smoke/smokebench/dataset_version2/Train/LQ/1039.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1039.jpg,train,smoke,smokebench_v2
train/104,../raw/smoke/smokebench/dataset_version2/Train/LQ/104.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/104.jpg,train,smoke,smokebench_v2
train/1040,../raw/smoke/smokebench/dataset_version2/Train/LQ/1040.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1040.jpg,train,smoke,smokebench_v2
train/1041,../raw/smoke/smokebench/dataset_version2/Train/LQ/1041.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1041.jpg,train,smoke,smokebench_v2
train/1042,../raw/smoke/smokebench/dataset_version2/Train/LQ/1042.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1042.jpg,train,smoke,smokebench_v2
train/1043,../raw/smoke/smokebench/dataset_version2/Train/LQ/1043.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1043.jpg,train,smoke,smokebench_v2
train/1044,../raw/smoke/smokebench/dataset_version2/Train/LQ/1044.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1044.jpg,train,smoke,smokebench_v2
train/1045,../raw/smoke/smokebench/dataset_version2/Train/LQ/1045.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1045.jpg,train,smoke,smokebench_v2
train/1046,../raw/smoke/smokebench/dataset_version2/Train/LQ/1046.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1046.jpg,train,smoke,smokebench_v2
train/1047,../raw/smoke/smokebench/dataset_version2/Train/LQ/1047.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1047.jpg,train,smoke,smokebench_v2
train/1048,../raw/smoke/smokebench/dataset_version2/Train/LQ/1048.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1048.jpg,train,smoke,smokebench_v2
train/1049,../raw/smoke/smokebench/dataset_version2/Train/LQ/1049.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1049.jpg,train,smoke,smokebench_v2
train/105,../raw/smoke/smokebench/dataset_version2/Train/LQ/105.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/105.jpg,train,smoke,smokebench_v2
train/1050,../raw/smoke/smokebench/dataset_version2/Train/LQ/1050.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1050.jpg,train,smoke,smokebench_v2
train/1051,../raw/smoke/smokebench/dataset_version2/Train/LQ/1051.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1051.jpg,train,smoke,smokebench_v2
train/1052,../raw/smoke/smokebench/dataset_version2/Train/LQ/1052.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1052.jpg,train,smoke,smokebench_v2
train/1053,../raw/smoke/smokebench/dataset_version2/Train/LQ/1053.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1053.jpg,train,smoke,smokebench_v2
train/1054,../raw/smoke/smokebench/dataset_version2/Train/LQ/1054.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1054.jpg,train,smoke,smokebench_v2
train/1055,../raw/smoke/smokebench/dataset_version2/Train/LQ/1055.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1055.jpg,train,smoke,smokebench_v2
train/1056,../raw/smoke/smokebench/dataset_version2/Train/LQ/1056.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1056.jpg,train,smoke,smokebench_v2
train/1057,../raw/smoke/smokebench/dataset_version2/Train/LQ/1057.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1057.jpg,train,smoke,smokebench_v2
train/1058,../raw/smoke/smokebench/dataset_version2/Train/LQ/1058.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1058.jpg,train,smoke,smokebench_v2
train/1059,../raw/smoke/smokebench/dataset_version2/Train/LQ/1059.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1059.jpg,train,smoke,smokebench_v2
train/106,../raw/smoke/smokebench/dataset_version2/Train/LQ/106.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/106.jpg,train,smoke,smokebench_v2
train/1060,../raw/smoke/smokebench/dataset_version2/Train/LQ/1060.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1060.jpg,train,smoke,smokebench_v2
train/1061,../raw/smoke/smokebench/dataset_version2/Train/LQ/1061.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1061.jpg,train,smoke,smokebench_v2
train/1062,../raw/smoke/smokebench/dataset_version2/Train/LQ/1062.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1062.jpg,train,smoke,smokebench_v2
train/1063,../raw/smoke/smokebench/dataset_version2/Train/LQ/1063.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1063.jpg,train,smoke,smokebench_v2
train/1064,../raw/smoke/smokebench/dataset_version2/Train/LQ/1064.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1064.jpg,train,smoke,smokebench_v2
train/1065,../raw/smoke/smokebench/dataset_version2/Train/LQ/1065.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1065.jpg,train,smoke,smokebench_v2
train/1066,../raw/smoke/smokebench/dataset_version2/Train/LQ/1066.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1066.jpg,train,smoke,smokebench_v2
train/1067,../raw/smoke/smokebench/dataset_version2/Train/LQ/1067.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1067.jpg,train,smoke,smokebench_v2
train/1068,../raw/smoke/smokebench/dataset_version2/Train/LQ/1068.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1068.jpg,val,smoke,smokebench_v2
train/1069,../raw/smoke/smokebench/dataset_version2/Train/LQ/1069.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1069.jpg,train,smoke,smokebench_v2
train/107,../raw/smoke/smokebench/dataset_version2/Train/LQ/107.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/107.jpg,train,smoke,smokebench_v2
train/1070,../raw/smoke/smokebench/dataset_version2/Train/LQ/1070.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1070.jpg,train,smoke,smokebench_v2
train/1071,../raw/smoke/smokebench/dataset_version2/Train/LQ/1071.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1071.jpg,train,smoke,smokebench_v2
train/1072,../raw/smoke/smokebench/dataset_version2/Train/LQ/1072.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1072.jpg,train,smoke,smokebench_v2
train/1073,../raw/smoke/smokebench/dataset_version2/Train/LQ/1073.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1073.jpg,train,smoke,smokebench_v2
train/1074,../raw/smoke/smokebench/dataset_version2/Train/LQ/1074.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1074.jpg,val,smoke,smokebench_v2
train/1075,../raw/smoke/smokebench/dataset_version2/Train/LQ/1075.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1075.jpg,val,smoke,smokebench_v2
train/1076,../raw/smoke/smokebench/dataset_version2/Train/LQ/1076.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1076.jpg,train,smoke,smokebench_v2
train/1077,../raw/smoke/smokebench/dataset_version2/Train/LQ/1077.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1077.jpg,train,smoke,smokebench_v2
train/1078,../raw/smoke/smokebench/dataset_version2/Train/LQ/1078.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1078.jpg,train,smoke,smokebench_v2
train/1079,../raw/smoke/smokebench/dataset_version2/Train/LQ/1079.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1079.jpg,train,smoke,smokebench_v2
train/108,../raw/smoke/smokebench/dataset_version2/Train/LQ/108.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/108.jpg,train,smoke,smokebench_v2
train/1080,../raw/smoke/smokebench/dataset_version2/Train/LQ/1080.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1080.jpg,train,smoke,smokebench_v2
train/1081,../raw/smoke/smokebench/dataset_version2/Train/LQ/1081.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1081.jpg,train,smoke,smokebench_v2
train/1082,../raw/smoke/smokebench/dataset_version2/Train/LQ/1082.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1082.jpg,train,smoke,smokebench_v2
train/1083,../raw/smoke/smokebench/dataset_version2/Train/LQ/1083.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1083.jpg,train,smoke,smokebench_v2
train/1084,../raw/smoke/smokebench/dataset_version2/Train/LQ/1084.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1084.jpg,train,smoke,smokebench_v2
train/1085,../raw/smoke/smokebench/dataset_version2/Train/LQ/1085.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1085.jpg,train,smoke,smokebench_v2
train/1086,../raw/smoke/smokebench/dataset_version2/Train/LQ/1086.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1086.jpg,train,smoke,smokebench_v2
train/1087,../raw/smoke/smokebench/dataset_version2/Train/LQ/1087.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1087.jpg,train,smoke,smokebench_v2
train/1088,../raw/smoke/smokebench/dataset_version2/Train/LQ/1088.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1088.jpg,train,smoke,smokebench_v2
train/1089,../raw/smoke/smokebench/dataset_version2/Train/LQ/1089.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1089.jpg,train,smoke,smokebench_v2
train/109,../raw/smoke/smokebench/dataset_version2/Train/LQ/109.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/109.jpg,train,smoke,smokebench_v2
train/1090,../raw/smoke/smokebench/dataset_version2/Train/LQ/1090.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1090.jpg,train,smoke,smokebench_v2
train/1091,../raw/smoke/smokebench/dataset_version2/Train/LQ/1091.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1091.jpg,train,smoke,smokebench_v2
train/1092,../raw/smoke/smokebench/dataset_version2/Train/LQ/1092.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1092.jpg,train,smoke,smokebench_v2
train/1093,../raw/smoke/smokebench/dataset_version2/Train/LQ/1093.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1093.jpg,train,smoke,smokebench_v2
train/1094,../raw/smoke/smokebench/dataset_version2/Train/LQ/1094.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1094.jpg,train,smoke,smokebench_v2
train/1095,../raw/smoke/smokebench/dataset_version2/Train/LQ/1095.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1095.jpg,train,smoke,smokebench_v2
train/1096,../raw/smoke/smokebench/dataset_version2/Train/LQ/1096.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1096.jpg,train,smoke,smokebench_v2
train/1097,../raw/smoke/smokebench/dataset_version2/Train/LQ/1097.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1097.jpg,train,smoke,smokebench_v2
train/1098,../raw/smoke/smokebench/dataset_version2/Train/LQ/1098.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1098.jpg,train,smoke,smokebench_v2
train/1099,../raw/smoke/smokebench/dataset_version2/Train/LQ/1099.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1099.jpg,train,smoke,smokebench_v2
train/11,../raw/smoke/smokebench/dataset_version2/Train/LQ/11.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/11.jpg,train,smoke,smokebench_v2
train/110,../raw/smoke/smokebench/dataset_version2/Train/LQ/110.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/110.jpg,train,smoke,smokebench_v2
train/1100,../raw/smoke/smokebench/dataset_version2/Train/LQ/1100.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1100.jpg,val,smoke,smokebench_v2
train/1101,../raw/smoke/smokebench/dataset_version2/Train/LQ/1101.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1101.jpg,train,smoke,smokebench_v2
train/1102,../raw/smoke/smokebench/dataset_version2/Train/LQ/1102.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1102.jpg,train,smoke,smokebench_v2
train/1103,../raw/smoke/smokebench/dataset_version2/Train/LQ/1103.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1103.jpg,train,smoke,smokebench_v2
train/1104,../raw/smoke/smokebench/dataset_version2/Train/LQ/1104.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1104.jpg,train,smoke,smokebench_v2
train/1105,../raw/smoke/smokebench/dataset_version2/Train/LQ/1105.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1105.jpg,val,smoke,smokebench_v2
train/1106,../raw/smoke/smokebench/dataset_version2/Train/LQ/1106.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1106.jpg,train,smoke,smokebench_v2
train/1107,../raw/smoke/smokebench/dataset_version2/Train/LQ/1107.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1107.jpg,train,smoke,smokebench_v2
train/1108,../raw/smoke/smokebench/dataset_version2/Train/LQ/1108.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1108.jpg,train,smoke,smokebench_v2
train/1109,../raw/smoke/smokebench/dataset_version2/Train/LQ/1109.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1109.jpg,train,smoke,smokebench_v2
train/111,../raw/smoke/smokebench/dataset_version2/Train/LQ/111.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/111.jpg,train,smoke,smokebench_v2
train/1110,../raw/smoke/smokebench/dataset_version2/Train/LQ/1110.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1110.jpg,train,smoke,smokebench_v2
train/1111,../raw/smoke/smokebench/dataset_version2/Train/LQ/1111.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1111.jpg,train,smoke,smokebench_v2
train/1112,../raw/smoke/smokebench/dataset_version2/Train/LQ/1112.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1112.jpg,train,smoke,smokebench_v2
train/1113,../raw/smoke/smokebench/dataset_version2/Train/LQ/1113.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1113.jpg,train,smoke,smokebench_v2
train/1114,../raw/smoke/smokebench/dataset_version2/Train/LQ/1114.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1114.jpg,val,smoke,smokebench_v2
train/1115,../raw/smoke/smokebench/dataset_version2/Train/LQ/1115.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1115.jpg,train,smoke,smokebench_v2
train/1116,../raw/smoke/smokebench/dataset_version2/Train/LQ/1116.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1116.jpg,train,smoke,smokebench_v2
train/1117,../raw/smoke/smokebench/dataset_version2/Train/LQ/1117.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1117.jpg,train,smoke,smokebench_v2
train/1118,../raw/smoke/smokebench/dataset_version2/Train/LQ/1118.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1118.jpg,train,smoke,smokebench_v2
train/1119,../raw/smoke/smokebench/dataset_version2/Train/LQ/1119.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1119.jpg,train,smoke,smokebench_v2
train/112,../raw/smoke/smokebench/dataset_version2/Train/LQ/112.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/112.jpg,train,smoke,smokebench_v2
train/1120,../raw/smoke/smokebench/dataset_version2/Train/LQ/1120.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1120.jpg,train,smoke,smokebench_v2
train/1121,../raw/smoke/smokebench/dataset_version2/Train/LQ/1121.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1121.jpg,train,smoke,smokebench_v2
train/1122,../raw/smoke/smokebench/dataset_version2/Train/LQ/1122.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1122.jpg,train,smoke,smokebench_v2
train/1123,../raw/smoke/smokebench/dataset_version2/Train/LQ/1123.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1123.jpg,train,smoke,smokebench_v2
train/1124,../raw/smoke/smokebench/dataset_version2/Train/LQ/1124.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1124.jpg,train,smoke,smokebench_v2
train/1125,../raw/smoke/smokebench/dataset_version2/Train/LQ/1125.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1125.jpg,train,smoke,smokebench_v2
train/1126,../raw/smoke/smokebench/dataset_version2/Train/LQ/1126.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1126.jpg,val,smoke,smokebench_v2
train/1127,../raw/smoke/smokebench/dataset_version2/Train/LQ/1127.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1127.jpg,train,smoke,smokebench_v2
train/1128,../raw/smoke/smokebench/dataset_version2/Train/LQ/1128.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1128.jpg,train,smoke,smokebench_v2
train/1129,../raw/smoke/smokebench/dataset_version2/Train/LQ/1129.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1129.jpg,train,smoke,smokebench_v2
train/113,../raw/smoke/smokebench/dataset_version2/Train/LQ/113.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/113.jpg,val,smoke,smokebench_v2
train/1130,../raw/smoke/smokebench/dataset_version2/Train/LQ/1130.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1130.jpg,train,smoke,smokebench_v2
train/1131,../raw/smoke/smokebench/dataset_version2/Train/LQ/1131.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1131.jpg,train,smoke,smokebench_v2
train/1132,../raw/smoke/smokebench/dataset_version2/Train/LQ/1132.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1132.jpg,train,smoke,smokebench_v2
train/1133,../raw/smoke/smokebench/dataset_version2/Train/LQ/1133.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1133.jpg,train,smoke,smokebench_v2
train/1134,../raw/smoke/smokebench/dataset_version2/Train/LQ/1134.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1134.jpg,train,smoke,smokebench_v2
train/1135,../raw/smoke/smokebench/dataset_version2/Train/LQ/1135.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1135.jpg,train,smoke,smokebench_v2
train/1136,../raw/smoke/smokebench/dataset_version2/Train/LQ/1136.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1136.jpg,train,smoke,smokebench_v2
train/1137,../raw/smoke/smokebench/dataset_version2/Train/LQ/1137.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1137.jpg,train,smoke,smokebench_v2
train/1138,../raw/smoke/smokebench/dataset_version2/Train/LQ/1138.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1138.jpg,train,smoke,smokebench_v2
train/1139,../raw/smoke/smokebench/dataset_version2/Train/LQ/1139.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1139.jpg,train,smoke,smokebench_v2
train/114,../raw/smoke/smokebench/dataset_version2/Train/LQ/114.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/114.jpg,train,smoke,smokebench_v2
train/1140,../raw/smoke/smokebench/dataset_version2/Train/LQ/1140.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1140.jpg,train,smoke,smokebench_v2
train/1141,../raw/smoke/smokebench/dataset_version2/Train/LQ/1141.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1141.jpg,train,smoke,smokebench_v2
train/1142,../raw/smoke/smokebench/dataset_version2/Train/LQ/1142.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1142.jpg,train,smoke,smokebench_v2
train/1143,../raw/smoke/smokebench/dataset_version2/Train/LQ/1143.jpg,../raw/smoke/smokebench/dataset_version2/Train/GT/1143.jpg,train,smoke,smokebench_v2
