sample_id,input_path,target_path,split,weather,source
train/1018,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1018.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1018.png,train,rain,realrain1k_h
train/1019,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1019.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1019.png,train,rain,realrain1k_h
train/1021,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1021.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1021.png,train,rain,realrain1k_h
train/1022,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1022.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1022.png,train,rain,realrain1k_h
train/1024,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1024.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1024.png,train,rain,realrain1k_h
train/1025,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1025.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1025.png,train,rain,realrain1k_h
train/1027,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1027.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1027.png,train,rain,realrain1k_h
train/1028,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1028.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1028.png,train,rain,realrain1k_h
train/1029,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1029.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1029.png,train,rain,realrain1k_h
train/103,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/103.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/103.png,train,rain,realrain1k_h
train/1032,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1032.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1032.png,train,rain,realrain1k_h
train/1033,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1033.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1033.png,train,rain,realrain1k_h
train/1034,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1034.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1034.png,train,rain,realrain1k_h
train/1036,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1036.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1036.png,train,rain,realrain1k_h
train/1037,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1037.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1037.png,train,rain,realrain1k_h
train/1038,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1038.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1038.png,train,rain,realrain1k_h
train/1039,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1039.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1039.png,train,rain,realrain1k_h
train/104,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/104.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/104.png,train,rain,realrain1k_h
train/1042,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1042.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1042.png,train,rain,realrain1k_h
train/1044,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1044.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1044.png,train,rain,realrain1k_h
train/1045,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1045.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1045.png,train,rain,realrain1k_h
train/1046,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1046.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1046.png,train,rain,realrain1k_h
train/1047,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1047.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1047.png,train,rain,realrain1k_h
train/1048,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1048.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1048.png,train,rain,realrain1k_h
train/1049,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1049.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1049.png,train,rain,realrain1k_h
train/105,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/105.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/105.png,train,rain,realrain1k_h
train/1051,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1051.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1051.png,train,rain,realrain1k_h
train/1052,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1052.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1052.png,train,rain,realrain1k_h
train/1053,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1053.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1053.png,train,rain,realrain1k_h
train/1054,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1054.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1054.png,train,rain,realrain1k_h
train/1055,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1055.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1055.png,train,rain,realrain1k_h
train/1056,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1056.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1056.png,train,rain,realrain1k_h
train/1057,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1057.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1057.png,train,rain,realrain1k_h
train/1058,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1058.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1058.png,train,rain,realrain1k_h
train/1059,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1059.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1059.png,train,rain,realrain1k_h
train/1061,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1061.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1061.png,train,rain,realrain1k_h
train/1062,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1062.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1062.png,train,rain,realrain1k_h
train/1063,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1063.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1063.png,train,rain,realrain1k_h
train/1064,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1064.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1064.png,train,rain,realrain1k_h
train/1065,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1065.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1065.png,train,rain,realrain1k_h
train/1066,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1066.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1066.png,train,rain,realrain1k_h
train/1067,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1067.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1067.png,train,rain,realrain1k_h
train/1068,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1068.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1068.png,train,rain,realrain1k_h
train/1069,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1069.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1069.png,train,rain,realrain1k_h
train/1070,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1070.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1070.png,train,rain,realrain1k_h
train/1072,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1072.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1072.png,train,rain,realrain1k_h
train/1073,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1073.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1073.png,train,rain,realrain1k_h
train/1074,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1074.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1074.png,train,rain,realrain1k_h
train/1075,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1075.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1075.png,train,rain,realrain1k_h
train/1076,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1076.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1076.png,train,rain,realrain1k_h
train/1077,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1077.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1077.png,train,rain,realrain1k_h
train/1078,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1078.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1078.png,train,rain,realrain1k_h
train/1079,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1079.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1079.png,train,rain,realrain1k_h
train/1081,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1081.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1081.png,train,rain,realrain1k_h
train/1082,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1082.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1082.png,train,rain,realrain1k_h
train/1083,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1083.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1083.png,train,rain,realrain1k_h
train/1084,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1084.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1084.png,train,rain,realrain1k_h
train/1085,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1085.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1085.png,train,rain,realrain1k_h
train/1087,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1087.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1087.png,train,rain,realrain1k_h
train/1090,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1090.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1090.png,train,rain,realrain1k_h
train/1091,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1091.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1091.png,train,rain,realrain1k_h
train/1093,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1093.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1093.png,train,rain,realrain1k_h
train/1094,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1094.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1094.png,train,rain,realrain1k_h
train/1098,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1098.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1098.png,train,rain,realrain1k_h
train/1099,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1099.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1099.png,train,rain,realrain1k_h
train/1100,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1100.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1100.png,train,rain,realrain1k_h
train/1103,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1103.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1103.png,train,rain,realrain1k_h
train/1104,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1104.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1104.png,train,rain,realrain1k_h
train/1106,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1106.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1106.png,train,rain,realrain1k_h
train/111,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/111.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/111.png,train,rain,realrain1k_h
train/1111,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1111.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1111.png,train,rain,realrain1k_h
train/1112,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1112.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1112.png,train,rain,realrain1k_h
train/1115,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1115.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1115.png,train,rain,realrain1k_h
train/1116,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1116.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1116.png,train,rain,realrain1k_h
train/1117,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1117.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1117.png,train,rain,realrain1k_h
train/1118,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1118.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1118.png,train,rain,realrain1k_h
train/1119,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1119.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1119.png,train,rain,realrain1k_h
train/112,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/112.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/112.png,train,rain,realrain1k_h
train/1120,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/1120.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/1120.png,train,rain,realrain1k_h
train/113,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/113.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/113.png,train,rain,realrain1k_h
train/118,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/118.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/118.png,train,rain,realrain1k_h
train/119,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/119.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/119.png,train,rain,realrain1k_h
train/12,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/12.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/12.png,train,rain,realrain1k_h
train/121,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/121.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/121.png,train,rain,realrain1k_h
train/123,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/123.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/123.png,train,rain,realrain1k_h
train/124,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/124.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/124.png,train,rain,realrain1k_h
train/125,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/125.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/125.png,train,rain,realrain1k_h
train/126,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/126.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/126.png,train,rain,realrain1k_h
train/127,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/127.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/127.png,train,rain,realrain1k_h
train/128,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/128.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/128.png,train,rain,realrain1k_h
train/129,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/129.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/129.png,train,rain,realrain1k_h
train/13,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/13.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/13.png,train,rain,realrain1k_h
train/130,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/130.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/130.png,train,rain,realrain1k_h
train/131,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/131.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/131.png,train,rain,realrain1k_h
train/132,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/132.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/132.png,train,rain,realrain1k_h
train/133,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/133.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/133.png,train,rain,realrain1k_h
train/137,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/137.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/137.png,train,rain,realrain1k_h
train/139,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/139.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/139.png,train,rain,realrain1k_h
train/14,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/14.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/14.png,train,rain,realrain1k_h
train/140,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/140.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/140.png,train,rain,realrain1k_h
train/142,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/142.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/142.png,train,rain,realrain1k_h
train/143,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/143.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/143.png,train,rain,realrain1k_h
train/144,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/144.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/144.png,train,rain,realrain1k_h
train/145,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/145.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/145.png,train,rain,realrain1k_h
train/146,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/146.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/146.png,train,rain,realrain1k_h
train/147,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/147.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/147.png,train,rain,realrain1k_h
train/148,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/148.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/148.png,train,rain,realrain1k_h
train/149,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/149.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/149.png,train,rain,realrain1k_h
train/150,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/150.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/150.png,train,rain,realrain1k_h
train/151,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/151.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/151.png,train,rain,realrain1k_h
train/154,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/154.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/154.png,train,rain,realrain1k_h
train/155,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/155.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/155.png,train,rain,realrain1k_h
train/158,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/158.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/158.png,train,rain,realrain1k_h
train/159,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/159.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/159.png,train,rain,realrain1k_h
train/16,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/16.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/16.png,train,rain,realrain1k_h
train/160,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/160.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/160.png,train,rain,realrain1k_h
train/161,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/161.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/161.png,train,rain,realrain1k_h
train/162,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/162.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/162.png,train,rain,realrain1k_h
train/163,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/163.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/163.png,train,rain,realrain1k_h
train/164,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/164.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/164.png,train,rain,realrain1k_h
train/165,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/165.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/165.png,train,rain,realrain1k_h
train/166,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/166.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/166.png,train,rain,realrain1k_h
train/167,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/167.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/167.png,train,rain,realrain1k_h
train/168,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/168.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/168.png,train,rain,realrain1k_h
train/169,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/169.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/169.png,train,rain,realrain1k_h
train/171,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/171.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/171.png,train,rain,realrain1k_h
train/172,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/172.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/172.png,train,rain,realrain1k_h
train/174,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/174.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/174.png,train,rain,realrain1k_h
train/175,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/175.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/175.png,train,rain,realrain1k_h
train/176,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/176.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/176.png,train,rain,realrain1k_h
train/177,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/177.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/177.png,train,rain,realrain1k_h
train/179,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/179.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/179.png,train,rain,realrain1k_h
train/182,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/input/182.png,../raw/rain/realrain1k/RealRain-1k/RealRain-1k-H/train/target/182.png,train,rain,realrain1k_h
