sample_id,input_path,target_path,split,weather,source
train/27,../raw/smoke/historical/train/hazy/27.png,../raw/smoke/historical/train/clean/27.png,val,smoke,smoke_historical
train/28,../raw/smoke/historical/train/hazy/28.png,../raw/smoke/historical/train/clean/28.png,train,smoke,smoke_historical
train/29,../raw/smoke/historical/train/hazy/29.png,../raw/smoke/historical/train/clean/29.png,train,smoke,smoke_historical
train/30,../raw/smoke/historical/train/hazy/30.png,../raw/smoke/historical/train/clean/30.png,train,smoke,smoke_historical
train/31,../raw/smoke/historical/train/hazy/31.png,../raw/smoke/historical/train/clean/31.png,train,smoke,smoke_historical
train/32,../raw/smoke/historical/train/hazy/32.png,../raw/smoke/historical/train/clean/32.png,train,smoke,smoke_historical
train/33,../raw/smoke/historical/train/hazy/33.png,../raw/smoke/historical/train/clean/33.png,train,smoke,smoke_historical
train/34,../raw/smoke/historical/train/hazy/34.png,../raw/smoke/historical/train/clean/34.png,train,smoke,smoke_historical
train/35,../raw/smoke/historical/train/hazy/35.png,../raw/smoke/historical/train/clean/35.png,train,smoke,smoke_historical
train/36,../raw/smoke/historical/train/hazy/36.png,../raw/smoke/historical/train/clean/36.png,train,smoke,smoke_historical
train/37,../raw/smoke/historical/train/hazy/37.png,../raw/smoke/historical/train/clean/37.png,train,smoke,smoke_historical
train/38,../raw/smoke/historical/train/hazy/38.png,../raw/smoke/historical/train/clean/38.png,train,smoke,smoke_historical
train/39,../raw/smoke/historical/train/hazy/39.png,../raw/smoke/historical/train/clean/39.png,train,smoke,smoke_historical
train/40,../raw/smoke/historical/train/hazy/40.png,../raw/smoke/historical/train/clean/40.png,train,smoke,smoke_historical
train/41,../raw/smoke/historical/train/hazy/41.png,../raw/smoke/historical/train/clean/41.png,train,smoke,smoke_historical
train/42,../raw/smoke/historical/train/hazy/42.png,../raw/smoke/historical/train/clean/42.png,train,smoke,smoke_historical
train/43,../raw/smoke/historical/train/hazy/43.png,../raw/smoke/historical/train/clean/43.png,train,smoke,smoke_historical
train/44,../raw/smoke/historical/train/hazy/44.png,../raw/smoke/historical/train/clean/44.png,train,smoke,smoke_historical
train/45,../raw/smoke/historical/train/hazy/45.png,../raw/smoke/historical/train/clean/45.png,train,smoke,smoke_historical
train/46,../raw/smoke/historical/train/hazy/46.png,../raw/smoke/historical/train/clean/46.png,train,smoke,smoke_historical
train/47,../raw/smoke/historical/train/hazy/47.png,../raw/smoke/historical/train/clean/47.png,train,smoke,smoke_historical
train/48,../raw/smoke/historical/train/hazy/48.png,../raw/smoke/historical/train/clean/48.png,train,smoke,smoke_historical
train/49,../raw/smoke/historical/train/hazy/49.png,../raw/smoke/historical/train/clean/49.png,train,smoke,smoke_historical
train/50,../raw/smoke/historical/train/hazy/50.png,../raw/smoke/historical/train/clean/50.png,val,smoke,smoke_historical
train/51,../raw/smoke/historical/train/hazy/51.png,../raw/smoke/historical/train/clean/51.png,train,smoke,smoke_historical
train/52,../raw/smoke/historical/train/hazy/52.png,../raw/smoke/historical/train/clean/52.png,train,smoke,smoke_historical
train/53,../raw/smoke/historical/train/hazy/53.png,../raw/smoke/historical/train/clean/53.png,train,smoke,smoke_historical
train/54,../raw/smoke/historical/train/hazy/54.png,../raw/smoke/historical/train/clean/54.png,train,smoke,smoke_historical
train/55,../raw/smoke/historical/train/hazy/55.png,../raw/smoke/historical/train/clean/55.png,train,smoke,smoke_historical
train/56,../raw/smoke/historical/train/hazy/56.png,../raw/smoke/historical/train/clean/56.png,train,smoke,smoke_historical
train/57,../raw/smoke/historical/train/hazy/57.png,../raw/smoke/historical/train/clean/57.png,val,smoke,smoke_historical
train/58,../raw/smoke/historical/train/hazy/58.png,../raw/smoke/historical/train/clean/58.png,train,smoke,smoke_historical
train/59,../raw/smoke/historical/train/hazy/59.png,../raw/smoke/historical/train/clean/59.png,train,smoke,smoke_historical
train/60,../raw/smoke/historical/train/hazy/60.png,../raw/smoke/historical/train/clean/60.png,train,smoke,smoke_historical
train/61,../raw/smoke/historical/train/hazy/61.png,../raw/smoke/historical/train/clean/61.png,train,smoke,smoke_historical
train/62,../raw/smoke/historical/train/hazy/62.png,../raw/smoke/historical/train/clean/62.png,train,smoke,smoke_historical
train/63,../raw/smoke/historical/train/hazy/63.png,../raw/smoke/historical/train/clean/63.png,train,smoke,smoke_historical
train/64,../raw/smoke/historical/train/hazy/64.png,../raw/smoke/historical/train/clean/64.png,train,smoke,smoke_historical
train/65,../raw/smoke/historical/train/hazy/65.png,../raw/smoke/historical/train/clean/65.png,train,smoke,smoke_historical
train/66,../raw/smoke/historical/train/hazy/66.png,../raw/smoke/historical/train/clean/66.png,train,smoke,smoke_historical
train/67,../raw/smoke/historical/train/hazy/67.png,../raw/smoke/historical/train/clean/67.png,train,smoke,smoke_historical
train/68,../raw/smoke/historical/train/hazy/68.png,../raw/smoke/historical/train/clean/68.png,train,smoke,smoke_historical
train/69,../raw/smoke/historical/train/hazy/69.png,../raw/smoke/historical/train/clean/69.png,train,smoke,smoke_historical
train/70,../raw/smoke/historical/train/hazy/70.png,../raw/smoke/historical/train/clean/70.png,train,smoke,smoke_historical
train/71,../raw/smoke/historical/train/hazy/71.png,../raw/smoke/historical/train/clean/71.png,train,smoke,smoke_historical
train/72,../raw/smoke/historical/train/hazy/72.png,../raw/smoke/historical/train/clean/72.png,train,smoke,smoke_historical
train/73,../raw/smoke/historical/train/hazy/73.png,../raw/smoke/historical/train/clean/73.png,val,smoke,smoke_historical
train/74,../raw/smoke/historical/train/hazy/74.png,../raw/smoke/historical/train/clean/74.png,val,smoke,smoke_historical
train/75,../raw/smoke/historical/train/hazy/75.png,../raw/smoke/historical/train/clean/75.png,train,smoke,smoke_historical
train/76,../raw/smoke/historical/train/hazy/76.png,../raw/smoke/historical/train/clean/76.png,train,smoke,smoke_historical
train/77,../raw/smoke/historical/train/hazy/77.png,../raw/smoke/historical/train/clean/77.png,train,smoke,smoke_historical
train/78,../raw/smoke/historical/train/hazy/78.png,../raw/smoke/historical/train/clean/78.png,train,smoke,smoke_historical
train/79,../raw/smoke/historical/train/hazy/79.png,../raw/smoke/historical/train/clean/79.png,val,smoke,smoke_historical
train/80,../raw/smoke/historical/train/hazy/80.png,../raw/smoke/historical/train/clean/80.png,train,smoke,smoke_historical
train/81,../raw/smoke/historical/train/hazy/81.png,../raw/smoke/historical/train/clean/81.png,val,smoke,smoke_historical
train/82,../raw/smoke/historical/train/hazy/82.png,../raw/smoke/historical/train/clean/82.png,val,smoke,smoke_historical
train/83,../raw/smoke/historical/train/hazy/83.png,../raw/smoke/historical/train/clean/83.png,train,smoke,smoke_historical
train/84,../raw/smoke/historical/train/hazy/84.png,../raw/smoke/historical/train/clean/84.png,train,smoke,smoke_historical
train/85,../raw/smoke/historical/train/hazy/85.png,../raw/smoke/historical/train/clean/85.png,train,smoke,smoke_historical
train/86,../raw/smoke/historical/train/hazy/86.png,../raw/smoke/historical/train/clean/86.png,train,smoke,smoke_historical
train/87,../raw/smoke/historical/train/hazy/87.png,../raw/smoke/historical/train/clean/87.png,train,smoke,smoke_historical
train/88,../raw/smoke/historical/train/hazy/88.png,../raw/smoke/historical/train/clean/88.png,train,smoke,smoke_historical
train/89,../raw/smoke/historical/train/hazy/89.png,../raw/smoke/historical/train/clean/89.png,train,smoke,smoke_historical
train/90,../raw/smoke/historical/train/hazy/90.png,../raw/smoke/historical/train/clean/90.png,train,smoke,smoke_historical
train/91,../raw/smoke/historical/train/hazy/91.png,../raw/smoke/historical/train/clean/91.png,train,smoke,smoke_historical
train/92,../raw/smoke/historical/train/hazy/92.png,../raw/smoke/historical/train/clean/92.png,train,smoke,smoke_historical
train/93,../raw/smoke/historical/train/hazy/93.png,../raw/smoke/historical/train/clean/93.png,val,smoke,smoke_historical
train/94,../raw/smoke/historical/train/hazy/94.png,../raw/smoke/historical/train/clean/94.png,train,smoke,smoke_historical
train/95,../raw/smoke/historical/train/hazy/95.png,../raw/smoke/historical/train/clean/95.png,val,smoke,smoke_historical
train/96,../raw/smoke/historical/train/hazy/96.png,../raw/smoke/historical/train/clean/96.png,train,smoke,smoke_historical
train/97,../raw/smoke/historical/train/hazy/97.png,../raw/smoke/historical/train/clean/97.png,train,smoke,smoke_historical
train/98,../raw/smoke/historical/train/hazy/98.png,../raw/smoke/historical/train/clean/98.png,train,smoke,smoke_historical
train/99,../raw/smoke/historical/train/hazy/99.png,../raw/smoke/historical/train/clean/99.png,train,smoke,smoke_historical
test/1,../raw/smoke/historical/test/hazy/1.png,../raw/smoke/historical/test/clean/1.png,test,smoke,smoke_historical
test/11,../raw/smoke/historical/test/hazy/11.png,../raw/smoke/historical/test/clean/11.png,test,smoke,smoke_historical
test/2,../raw/smoke/historical/test/hazy/2.png,../raw/smoke/historical/test/clean/2.png,test,smoke,smoke_historical
test/22,../raw/smoke/historical/test/hazy/22.png,../raw/smoke/historical/test/clean/22.png,test,smoke,smoke_historical
test/3,../raw/smoke/historical/test/hazy/3.png,../raw/smoke/historical/test/clean/3.png,test,smoke,smoke_historical
test/33,../raw/smoke/historical/test/hazy/33.png,../raw/smoke/historical/test/clean/33.png,test,smoke,smoke_historical
test/4,../raw/smoke/historical/test/hazy/4.png,../raw/smoke/historical/test/clean/4.png,test,smoke,smoke_historical
test/44,../raw/smoke/historical/test/hazy/44.png,../raw/smoke/historical/test/clean/44.png,test,smoke,smoke_historical
test/5,../raw/smoke/historical/test/hazy/5.png,../raw/smoke/historical/test/clean/5.png,test,smoke,smoke_historical
test/55,../raw/smoke/historical/test/hazy/55.png,../raw/smoke/historical/test/clean/55.png,test,smoke,smoke_historical
test/6,../raw/smoke/historical/test/hazy/6.png,../raw/smoke/historical/test/clean/6.png,test,smoke,smoke_historical
test/66,../raw/smoke/historical/test/hazy/66.png,../raw/smoke/historical/test/clean/66.png,test,smoke,smoke_historical
