sample_id,input_path,target_path,split,weather,source
train/cityscape-1038,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1038.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1038.png,train,snow,snow_cityscapes
train/cityscape-1039,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1039.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1039.png,train,snow,snow_cityscapes
train/cityscape-104,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-104.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-104.png,train,snow,snow_cityscapes
train/cityscape-1040,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1040.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1040.png,train,snow,snow_cityscapes
train/cityscape-1041,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1041.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1041.png,train,snow,snow_cityscapes
train/cityscape-1042,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1042.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1042.png,train,snow,snow_cityscapes
train/cityscape-1043,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1043.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1043.png,train,snow,snow_cityscapes
train/cityscape-1044,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1044.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1044.png,train,snow,snow_cityscapes
train/cityscape-1045,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1045.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1045.png,train,snow,snow_cityscapes
train/cityscape-1046,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1046.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1046.png,val,snow,snow_cityscapes
train/cityscape-1047,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1047.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1047.png,train,snow,snow_cityscapes
train/cityscape-1048,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1048.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1048.png,train,snow,snow_cityscapes
train/cityscape-1049,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1049.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1049.png,train,snow,snow_cityscapes
train/cityscape-105,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-105.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-105.png,train,snow,snow_cityscapes
train/cityscape-1050,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1050.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1050.png,train,snow,snow_cityscapes
train/cityscape-1051,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1051.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1051.png,val,snow,snow_cityscapes
train/cityscape-1052,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1052.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1052.png,train,snow,snow_cityscapes
train/cityscape-1053,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1053.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1053.png,train,snow,snow_cityscapes
train/cityscape-1054,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1054.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1054.png,train,snow,snow_cityscapes
train/cityscape-1055,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1055.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1055.png,train,snow,snow_cityscapes
train/cityscape-1056,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1056.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1056.png,train,snow,snow_cityscapes
train/cityscape-1057,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1057.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1057.png,train,snow,snow_cityscapes
train/cityscape-1058,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1058.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1058.png,train,snow,snow_cityscapes
train/cityscape-1059,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1059.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1059.png,train,snow,snow_cityscapes
train/cityscape-106,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-106.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-106.png,train,snow,snow_cityscapes
train/cityscape-1060,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1060.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1060.png,train,snow,snow_cityscapes
train/cityscape-1061,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1061.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1061.png,train,snow,snow_cityscapes
train/cityscape-1062,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1062.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1062.png,train,snow,snow_cityscapes
train/cityscape-1063,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1063.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1063.png,train,snow,snow_cityscapes
train/cityscape-1064,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1064.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1064.png,train,snow,snow_cityscapes
train/cityscape-1065,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1065.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1065.png,train,snow,snow_cityscapes
train/cityscape-1066,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1066.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1066.png,train,snow,snow_cityscapes
train/cityscape-1067,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1067.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1067.png,train,snow,snow_cityscapes
train/cityscape-1068,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1068.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1068.png,train,snow,snow_cityscapes
train/cityscape-1069,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1069.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1069.png,train,snow,snow_cityscapes
train/cityscape-107,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-107.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-107.png,train,snow,snow_cityscapes
train/cityscape-1070,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1070.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1070.png,train,snow,snow_cityscapes
train/cityscape-1071,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1071.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1071.png,train,snow,snow_cityscapes
train/cityscape-1072,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1072.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1072.png,train,snow,snow_cityscapes
train/cityscape-1073,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1073.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1073.png,train,snow,snow_cityscapes
train/cityscape-1074,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1074.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1074.png,train,snow,snow_cityscapes
train/cityscape-1075,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1075.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1075.png,train,snow,snow_cityscapes
train/cityscape-1076,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1076.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1076.png,train,snow,snow_cityscapes
train/cityscape-1077,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1077.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1077.png,train,snow,snow_cityscapes
train/cityscape-1078,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1078.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1078.png,val,snow,snow_cityscapes
train/cityscape-1079,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1079.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1079.png,train,snow,snow_cityscapes
train/cityscape-108,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-108.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-108.png,train,snow,snow_cityscapes
train/cityscape-1080,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1080.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1080.png,val,snow,snow_cityscapes
train/cityscape-1081,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1081.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1081.png,val,snow,snow_cityscapes
train/cityscape-1082,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1082.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1082.png,train,snow,snow_cityscapes
train/cityscape-1083,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1083.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1083.png,train,snow,snow_cityscapes
train/cityscape-1084,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1084.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1084.png,train,snow,snow_cityscapes
train/cityscape-1085,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1085.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1085.png,train,snow,snow_cityscapes
train/cityscape-1086,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1086.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1086.png,train,snow,snow_cityscapes
train/cityscape-1087,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1087.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1087.png,train,snow,snow_cityscapes
train/cityscape-1088,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1088.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1088.png,train,snow,snow_cityscapes
train/cityscape-1089,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1089.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1089.png,train,snow,snow_cityscapes
train/cityscape-109,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-109.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-109.png,train,snow,snow_cityscapes
train/cityscape-1090,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1090.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1090.png,train,snow,snow_cityscapes
train/cityscape-1091,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1091.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1091.png,train,snow,snow_cityscapes
train/cityscape-1092,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1092.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1092.png,train,snow,snow_cityscapes
train/cityscape-1093,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1093.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1093.png,train,snow,snow_cityscapes
train/cityscape-1094,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1094.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1094.png,train,snow,snow_cityscapes
train/cityscape-1095,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1095.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1095.png,train,snow,snow_cityscapes
train/cityscape-1096,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1096.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1096.png,train,snow,snow_cityscapes
train/cityscape-1097,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1097.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1097.png,train,snow,snow_cityscapes
train/cityscape-1098,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1098.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1098.png,val,snow,snow_cityscapes
train/cityscape-1099,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1099.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1099.png,val,snow,snow_cityscapes
train/cityscape-11,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-11.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-11.png,train,snow,snow_cityscapes
train/cityscape-110,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-110.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-110.png,train,snow,snow_cityscapes
train/cityscape-1100,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1100.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1100.png,train,snow,snow_cityscapes
train/cityscape-1101,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1101.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1101.png,train,snow,snow_cityscapes
train/cityscape-1102,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1102.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1102.png,train,snow,snow_cityscapes
train/cityscape-1103,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1103.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1103.png,val,snow,snow_cityscapes
train/cityscape-1104,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1104.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1104.png,train,snow,snow_cityscapes
train/cityscape-1105,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1105.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1105.png,val,snow,snow_cityscapes
train/cityscape-1106,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1106.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1106.png,train,snow,snow_cityscapes
train/cityscape-1107,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1107.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1107.png,train,snow,snow_cityscapes
train/cityscape-1108,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1108.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1108.png,train,snow,snow_cityscapes
train/cityscape-1109,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1109.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1109.png,train,snow,snow_cityscapes
train/cityscape-111,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-111.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-111.png,train,snow,snow_cityscapes
train/cityscape-1110,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1110.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1110.png,train,snow,snow_cityscapes
train/cityscape-1111,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/synthetic/cityscape-1111.png,../raw/snow/snow_cityscapes/Cityscape-Dataset/train/gt/cityscape-1111.png,train,snow,snow_cityscapes
