sample_id,input_path,target_path,split,weather,source
train/1023,../raw/snow/csd/Train/Snow/1023.tif,../raw/snow/csd/Train/Gt/1023.tif,train,snow,csd
train/1024,../raw/snow/csd/Train/Snow/1024.tif,../raw/snow/csd/Train/Gt/1024.tif,train,snow,csd
train/1025,../raw/snow/csd/Train/Snow/1025.tif,../raw/snow/csd/Train/Gt/1025.tif,train,snow,csd
train/1026,../raw/snow/csd/Train/Snow/1026.tif,../raw/snow/csd/Train/Gt/1026.tif,train,snow,csd
train/1027,../raw/snow/csd/Train/Snow/1027.tif,../raw/snow/csd/Train/Gt/1027.tif,train,snow,csd
train/1028,../raw/snow/csd/Train/Snow/1028.tif,../raw/snow/csd/Train/Gt/1028.tif,train,snow,csd
train/1029,../raw/snow/csd/Train/Snow/1029.tif,../raw/snow/csd/Train/Gt/1029.tif,train,snow,csd
train/103,../raw/snow/csd/Train/Snow/103.tif,../raw/snow/csd/Train/Gt/103.tif,train,snow,csd
train/1030,../raw/snow/csd/Train/Snow/1030.tif,../raw/snow/csd/Train/Gt/1030.tif,train,snow,csd
train/1031,../raw/snow/csd/Train/Snow/1031.tif,../raw/snow/csd/Train/Gt/1031.tif,train,snow,csd
train/1032,../raw/snow/csd/Train/Snow/1032.tif,../raw/snow/csd/Train/Gt/1032.tif,train,snow,csd
train/1033,../raw/snow/csd/Train/Snow/1033.tif,../raw/snow/csd/Train/Gt/1033.tif,train,snow,csd
train/1034,../raw/snow/csd/Train/Snow/1034.tif,../raw/snow/csd/Train/Gt/1034.tif,train,snow,csd
train/1035,../raw/snow/csd/Train/Snow/1035.tif,../raw/snow/csd/Train/Gt/1035.tif,val,snow,csd
train/1036,../raw/snow/csd/Train/Snow/1036.tif,../raw/snow/csd/Train/Gt/1036.tif,train,snow,csd
train/1037,../raw/snow/csd/Train/Snow/1037.tif,../raw/snow/csd/Train/Gt/1037.tif,train,snow,csd
train/1038,../raw/snow/csd/Train/Snow/1038.tif,../raw/snow/csd/Train/Gt/1038.tif,train,snow,csd
train/1039,../raw/snow/csd/Train/Snow/1039.tif,../raw/snow/csd/Train/Gt/1039.tif,train,snow,csd
train/104,../raw/snow/csd/Train/Snow/104.tif,../raw/snow/csd/Train/Gt/104.tif,train,snow,csd
train/1040,../raw/snow/csd/Train/Snow/1040.tif,../raw/snow/csd/Train/Gt/1040.tif,train,snow,csd
train/1041,../raw/snow/csd/Train/Snow/1041.tif,../raw/snow/csd/Train/Gt/1041.tif,train,snow,csd
train/1042,../raw/snow/csd/Train/Snow/1042.tif,../raw/snow/csd/Train/Gt/1042.tif,train,snow,csd
train/1043,../raw/snow/csd/Train/Snow/1043.tif,../raw/snow/csd/Train/Gt/1043.tif,train,snow,csd
train/1044,../raw/snow/csd/Train/Snow/1044.tif,../raw/snow/csd/Train/Gt/1044.tif,train,snow,csd
train/1045,../raw/snow/csd/Train/Snow/1045.tif,../raw/snow/csd/Train/Gt/1045.tif,train,snow,csd
train/1046,../raw/snow/csd/Train/Snow/1046.tif,../raw/snow/csd/Train/Gt/1046.tif,train,snow,csd
train/1047,../raw/snow/csd/Train/Snow/1047.tif,../raw/snow/csd/Train/Gt/1047.tif,train,snow,csd
train/1048,../raw/snow/csd/Train/Snow/1048.tif,../raw/snow/csd/Train/Gt/1048.tif,train,snow,csd
train/1049,../raw/snow/csd/Train/Snow/1049.tif,../raw/snow/csd/Train/Gt/1049.tif,train,snow,csd
train/105,../raw/snow/csd/Train/Snow/105.tif,../raw/snow/csd/Train/Gt/105.tif,val,snow,csd
train/1050,../raw/snow/csd/Train/Snow/1050.tif,../raw/snow/csd/Train/Gt/1050.tif,train,snow,csd
train/1051,../raw/snow/csd/Train/Snow/1051.tif,../raw/snow/csd/Train/Gt/1051.tif,val,snow,csd
train/1052,../raw/snow/csd/Train/Snow/1052.tif,../raw/snow/csd/Train/Gt/1052.tif,train,snow,csd
train/1053,../raw/snow/csd/Train/Snow/1053.tif,../raw/snow/csd/Train/Gt/1053.tif,train,snow,csd
train/1054,../raw/snow/csd/Train/Snow/1054.tif,../raw/snow/csd/Train/Gt/1054.tif,train,snow,csd
train/1055,../raw/snow/csd/Train/Snow/1055.tif,../raw/snow/csd/Train/Gt/1055.tif,train,snow,csd
train/1056,../raw/snow/csd/Train/Snow/1056.tif,../raw/snow/csd/Train/Gt/1056.tif,train,snow,csd
train/1057,../raw/snow/csd/Train/Snow/1057.tif,../raw/snow/csd/Train/Gt/1057.tif,train,snow,csd
train/1058,../raw/snow/csd/Train/Snow/1058.tif,../raw/snow/csd/Train/Gt/1058.tif,train,snow,csd
train/1059,../raw/snow/csd/Train/Snow/1059.tif,../raw/snow/csd/Train/Gt/1059.tif,val,snow,csd
train/106,../raw/snow/csd/Train/Snow/106.tif,../raw/snow/csd/Train/Gt/106.tif,val,snow,csd
train/1060,../raw/snow/csd/Train/Snow/1060.tif,../raw/snow/csd/Train/Gt/1060.tif,train,snow,csd
train/1061,../raw/snow/csd/Train/Snow/1061.tif,../raw/snow/csd/Train/Gt/1061.tif,train,snow,csd
train/1062,../raw/snow/csd/Train/Snow/1062.tif,../raw/snow/csd/Train/Gt/1062.tif,train,snow,csd
train/1063,../raw/snow/csd/Train/Snow/1063.tif,../raw/snow/csd/Train/Gt/1063.tif,train,snow,csd
train/1064,../raw/snow/csd/Train/Snow/1064.tif,../raw/snow/csd/Train/Gt/1064.tif,train,snow,csd
train/1065,../raw/snow/csd/Train/Snow/1065.tif,../raw/snow/csd/Train/Gt/1065.tif,train,snow,csd
train/1066,../raw/snow/csd/Train/Snow/1066.tif,../raw/snow/csd/Train/Gt/1066.tif,train,snow,csd
train/1067,../raw/snow/csd/Train/Snow/1067.tif,../raw/snow/csd/Train/Gt/1067.tif,val,snow,csd
train/1068,../raw/snow/csd/Train/Snow/1068.tif,../raw/snow/csd/Train/Gt/1068.tif,train,snow,csd
train/1069,../raw/snow/csd/Train/Snow/1069.tif,../raw/snow/csd/Train/Gt/1069.tif,train,snow,csd
train/107,../raw/snow/csd/Train/Snow/107.tif,../raw/snow/csd/Train/Gt/107.tif,train,snow,csd
train/1070,../raw/snow/csd/Train/Snow/1070.tif,../raw/snow/csd/Train/Gt/1070.tif,val,snow,csd
train/1071,../raw/snow/csd/Train/Snow/1071.tif,../raw/snow/csd/Train/Gt/1071.tif,train,snow,csd
train/1072,../raw/snow/csd/Train/Snow/1072.tif,../raw/snow/csd/Train/Gt/1072.tif,train,snow,csd
train/1073,../raw/snow/csd/Train/Snow/1073.tif,../raw/snow/csd/Train/Gt/1073.tif,train,snow,csd
train/1074,../raw/snow/csd/Train/Snow/1074.tif,../raw/snow/csd/Train/Gt/1074.tif,train,snow,csd
train/1075,../raw/snow/csd/Train/Snow/1075.tif,../raw/snow/csd/Train/Gt/1075.tif,train,snow,csd
train/1076,../raw/snow/csd/Train/Snow/1076.tif,../raw/snow/csd/Train/Gt/1076.tif,train,snow,csd
train/1077,../raw/snow/csd/Train/Snow/1077.tif,../raw/snow/csd/Train/Gt/1077.tif,train,snow,csd
train/1078,../raw/snow/csd/Train/Snow/1078.tif,../raw/snow/csd/Train/Gt/1078.tif,train,snow,csd
train/1079,../raw/snow/csd/Train/Snow/1079.tif,../raw/snow/csd/Train/Gt/1079.tif,train,snow,csd
train/108,../raw/snow/csd/Train/Snow/108.tif,../raw/snow/csd/Train/Gt/108.tif,train,snow,csd
train/1080,../raw/snow/csd/Train/Snow/1080.tif,../raw/snow/csd/Train/Gt/1080.tif,train,snow,csd
train/1081,../raw/snow/csd/Train/Snow/1081.tif,../raw/snow/csd/Train/Gt/1081.tif,train,snow,csd
train/1082,../raw/snow/csd/Train/Snow/1082.tif,../raw/snow/csd/Train/Gt/1082.tif,train,snow,csd
train/1083,../raw/snow/csd/Train/Snow/1083.tif,../raw/snow/csd/Train/Gt/1083.tif,train,snow,csd
train/1084,../raw/snow/csd/Train/Snow/1084.tif,../raw/snow/csd/Train/Gt/1084.tif,train,snow,csd
train/1085,../raw/snow/csd/Train/Snow/1085.tif,../raw/snow/csd/Train/Gt/1085.tif,train,snow,csd
train/1086,../raw/snow/csd/Train/Snow/1086.tif,../raw/snow/csd/Train/Gt/1086.tif,train,snow,csd
train/1087,../raw/snow/csd/Train/Snow/1087.tif,../raw/snow/csd/Train/Gt/1087.tif,train,snow,csd
train/1088,../raw/snow/csd/Train/Snow/1088.tif,../raw/snow/csd/Train/Gt/1088.tif,train,snow,csd
train/1089,../raw/snow/csd/Train/Snow/1089.tif,../raw/snow/csd/Train/Gt/1089.tif,train,snow,csd
train/109,../raw/snow/csd/Train/Snow/109.tif,../raw/snow/csd/Train/Gt/109.tif,train,snow,csd
train/1090,../raw/snow/csd/Train/Snow/1090.tif,../raw/snow/csd/Train/Gt/1090.tif,train,snow,csd
train/1091,../raw/snow/csd/Train/Snow/1091.tif,../raw/snow/csd/Train/Gt/1091.tif,train,snow,csd
train/1092,../raw/snow/csd/Train/Snow/1092.tif,../raw/snow/csd/Train/Gt/1092.tif,val,snow,csd
train/1093,../raw/snow/csd/Train/Snow/1093.tif,../raw/snow/csd/Train/Gt/1093.tif,val,snow,csd
train/1094,../raw/snow/csd/Train/Snow/1094.tif,../raw/snow/csd/Train/Gt/1094.tif,train,snow,csd
train/1095,../raw/snow/csd/Train/Snow/1095.tif,../raw/snow/csd/Train/Gt/1095.tif,train,snow,csd
train/1096,../raw/snow/csd/Train/Snow/1096.tif,../raw/snow/csd/Train/Gt/1096.tif,train,snow,csd
train/1097,../raw/snow/csd/Train/Snow/1097.tif,../raw/snow/csd/Train/Gt/1097.tif,train,snow,csd
train/1098,../raw/snow/csd/Train/Snow/1098.tif,../raw/snow/csd/Train/Gt/1098.tif,train,snow,csd
train/1099,../raw/snow/csd/Train/Snow/1099.tif,../raw/snow/csd/Train/Gt/1099.tif,train,snow,csd
train/11,../raw/snow/csd/Train/Snow/11.tif,../raw/snow/csd/Train/Gt/11.tif,train,snow,csd
train/110,../raw/snow/csd/Train/Snow/110.tif,../raw/snow/csd/Train/Gt/110.tif,train,snow,csd
train/1100,../raw/snow/csd/Train/Snow/1100.tif,../raw/snow/csd/Train/Gt/1100.tif,train,snow,csd
train/1101,../raw/snow/csd/Train/Snow/1101.tif,../raw/snow/csd/Train/Gt/1101.tif,train,snow,csd
train/1102,../raw/snow/csd/Train/Snow/1102.tif,../raw/snow/csd/Train/Gt/1102.tif,val,snow,csd
train/1103,../raw/snow/csd/Train/Snow/1103.tif,../raw/snow/csd/Train/Gt/1103.tif,train,snow,csd
train/1104,../raw/snow/csd/Train/Snow/1104.tif,../raw/snow/csd/Train/Gt/1104.tif,train,snow,csd
train/1105,../raw/snow/csd/Train/Snow/1105.tif,../raw/snow/csd/Train/Gt/1105.tif,train,snow,csd
train/1106,../raw/snow/csd/Train/Snow/1106.tif,../raw/snow/csd/Train/Gt/1106.tif,train,snow,csd
train/1107,../raw/snow/csd/Train/Snow/1107.tif,../raw/snow/csd/Train/Gt/1107.tif,train,snow,csd
train/1108,../raw/snow/csd/Train/Snow/1108.tif,../raw/snow/csd/Train/Gt/1108.tif,train,snow,csd
train/1109,../raw/snow/csd/Train/Snow/1109.tif,../raw/snow/csd/Train/Gt/1109.tif,train,snow,csd
train/111,../raw/snow/csd/Train/Snow/111.tif,../raw/snow/csd/Train/Gt/111.tif,train,snow,csd
train/1110,../raw/snow/csd/Train/Snow/1110.tif,../raw/snow/csd/Train/Gt/1110.tif,train,snow,csd
train/1111,../raw/snow/csd/Train/Snow/1111.tif,../raw/snow/csd/Train/Gt/1111.tif,train,snow,csd
train/1112,../raw/snow/csd/Train/Snow/1112.tif,../raw/snow/csd/Train/Gt/1112.tif,train,snow,csd
train/1113,../raw/snow/csd/Train/Snow/1113.tif,../raw/snow/csd/Train/Gt/1113.tif,train,snow,csd
train/1114,../raw/snow/csd/Train/Snow/1114.tif,../raw/snow/csd/Train/Gt/1114.tif,train,snow,csd
train/1115,../raw/snow/csd/Train/Snow/1115.tif,../raw/snow/csd/Train/Gt/1115.tif,train,snow,csd
train/1116,../raw/snow/csd/Train/Snow/1116.tif,../raw/snow/csd/Train/Gt/1116.tif,train,snow,csd
train/1117,../raw/snow/csd/Train/Snow/1117.tif,../raw/snow/csd/Train/Gt/1117.tif,train,snow,csd
train/1118,../raw/snow/csd/Train/Snow/1118.tif,../raw/snow/csd/Train/Gt/1118.tif,train,snow,csd
train/1119,../raw/snow/csd/Train/Snow/1119.tif,../raw/snow/csd/Train/Gt/1119.tif,train,snow,csd
train/112,../raw/snow/csd/Train/Snow/112.tif,../raw/snow/csd/Train/Gt/112.tif,train,snow,csd
train/1120,../raw/snow/csd/Train/Snow/1120.tif,../raw/snow/csd/Train/Gt/1120.tif,train,snow,csd
train/1121,../raw/snow/csd/Train/Snow/1121.tif,../raw/snow/csd/Train/Gt/1121.tif,train,snow,csd
train/1122,../raw/snow/csd/Train/Snow/1122.tif,../raw/snow/csd/Train/Gt/1122.tif,train,snow,csd
train/1123,../raw/snow/csd/Train/Snow/1123.tif,../raw/snow/csd/Train/Gt/1123.tif,train,snow,csd
train/1124,../raw/snow/csd/Train/Snow/1124.tif,../raw/snow/csd/Train/Gt/1124.tif,val,snow,csd
train/1125,../raw/snow/csd/Train/Snow/1125.tif,../raw/snow/csd/Train/Gt/1125.tif,train,snow,csd
train/1126,../raw/snow/csd/Train/Snow/1126.tif,../raw/snow/csd/Train/Gt/1126.tif,train,snow,csd
train/1127,../raw/snow/csd/Train/Snow/1127.tif,../raw/snow/csd/Train/Gt/1127.tif,train,snow,csd
train/1128,../raw/snow/csd/Train/Snow/1128.tif,../raw/snow/csd/Train/Gt/1128.tif,train,snow,csd
train/1129,../raw/snow/csd/Train/Snow/1129.tif,../raw/snow/csd/Train/Gt/1129.tif,train,snow,csd
train/113,../raw/snow/csd/Train/Snow/113.tif,../raw/snow/csd/Train/Gt/113.tif,val,snow,csd
train/1130,../raw/snow/csd/Train/Snow/1130.tif,../raw/snow/csd/Train/Gt/1130.tif,train,snow,csd
train/1131,../raw/snow/csd/Train/Snow/1131.tif,../raw/snow/csd/Train/Gt/1131.tif,train,snow,csd
train/1132,../raw/snow/csd/Train/Snow/1132.tif,../raw/snow/csd/Train/Gt/1132.tif,train,snow,csd
train/1133,../raw/snow/csd/Train/Snow/1133.tif,../raw/snow/csd/Train/Gt/1133.tif,train,snow,csd
train/1134,../raw/snow/csd/Train/Snow/1134.tif,../raw/snow/csd/Train/Gt/1134.tif,train,snow,csd
train/1135,../raw/snow/csd/Train/Snow/1135.tif,../raw/snow/csd/Train/Gt/1135.tif,train,snow,csd
train/1136,../raw/snow/csd/Train/Snow/1136.tif,../raw/snow/csd/Train/Gt/1136.tif,train,snow,csd
train/1137,../raw/snow/csd/Train/Snow/1137.tif,../raw/snow/csd/Train/Gt/1137.tif,train,snow,csd
train/1138,../raw/snow/csd/Train/Snow/1138.tif,../raw/snow/csd/Train/Gt/1138.tif,train,snow,csd
train/1139,../raw/snow/csd/Train/Snow/1139.tif,../raw/snow/csd/Train/Gt/1139.tif,train,snow,csd
train/114,../raw/snow/csd/Train/Snow/114.tif,../raw/snow/csd/Train/Gt/114.tif,train,snow,csd
train/1140,../raw/snow/csd/Train/Snow/1140.tif,../raw/snow/csd/Train/Gt/1140.tif,train,snow,csd
train/1141,../raw/snow/csd/Train/Snow/1141.tif,../raw/snow/csd/Train/Gt/1141.tif,train,snow,csd
train/1142,../raw/snow/csd/Train/Snow/1142.tif,../raw/snow/csd/Train/Gt/1142.tif,train,snow,csd
train/1143,../raw/snow/csd/Train/Snow/1143.tif,../raw/snow/csd/Train/Gt/1143.tif,train,snow,csd
train/1144,../raw/snow/csd/Train/Snow/1144.tif,../raw/snow/csd/Train/Gt/1144.tif,train,snow,csd
train/1145,../raw/snow/csd/Train/Snow/1145.tif,../raw/snow/csd/Train/Gt/1145.tif,train,snow,csd
train/1146,../raw/snow/csd/Train/Snow/1146.tif,../raw/snow/csd/Train/Gt/1146.tif,train,snow,csd
train/1147,../raw/snow/csd/Train/Snow/1147.tif,../raw/snow/csd/Train/Gt/1147.tif,train,snow,csd
train/1148,../raw/snow/csd/Train/Snow/1148.tif,../raw/snow/csd/Train/Gt/1148.tif,train,snow,csd
train/1149,../raw/snow/csd/Train/Snow/1149.tif,../raw/snow/csd/Train/Gt/1149.tif,train,snow,csd
train/115,../raw/snow/csd/Train/Snow/115.tif,../raw/snow/csd/Train/Gt/115.tif,train,snow,csd
train/1150,../raw/snow/csd/Train/Snow/1150.tif,../raw/snow/csd/Train/Gt/1150.tif,train,snow,csd
train/1151,../raw/snow/csd/Train/Snow/1151.tif,../raw/snow/csd/Train/Gt/1151.tif,train,snow,csd
train/1152,../raw/snow/csd/Train/Snow/1152.tif,../raw/snow/csd/Train/Gt/1152.tif,train,snow,csd
train/1153,../raw/snow/csd/Train/Snow/1153.tif,../raw/snow/csd/Train/Gt/1153.tif,train,snow,csd
train/1154,../raw/snow/csd/Train/Snow/1154.tif,../raw/snow/csd/Train/Gt/1154.tif,val,snow,csd
train/1155,../raw/snow/csd/Train/Snow/1155.tif,../raw/snow/csd/Train/Gt/1155.tif,train,snow,csd
train/1156,../raw/snow/csd/Train/Snow/1156.tif,../raw/snow/csd/Train/Gt/1156.tif,train,snow,csd
train/1157,../raw/snow/csd/Train/Snow/1157.tif,../raw/snow/csd/Train/Gt/1157.tif,val,snow,csd
train/1158,../raw/snow/csd/Train/Snow/1158.tif,../raw/snow/csd/Train/Gt/1158.tif,train,snow,csd
train/1159,../raw/snow/csd/Train/Snow/1159.tif,../raw/snow/csd/Train/Gt/1159.tif,train,snow,csd
train/116,../raw/snow/csd/Train/Snow/116.tif,../raw/snow/csd/Train/Gt/116.tif,train,snow,csd
train/1160,../raw/snow/csd/Train/Snow/1160.tif,../raw/snow/csd/Train/Gt/1160.tif,train,snow,csd
train/1161,../raw/snow/csd/Train/Snow/1161.tif,../raw/snow/csd/Train/Gt/1161.tif,train,snow,csd
train/1162,../raw/snow/csd/Train/Snow/1162.tif,../raw/snow/csd/Train/Gt/1162.tif,train,snow,csd
train/1163,../raw/snow/csd/Train/Snow/1163.tif,../raw/snow/csd/Train/Gt/1163.tif,train,snow,csd
train/1164,../raw/snow/csd/Train/Snow/1164.tif,../raw/snow/csd/Train/Gt/1164.tif,train,snow,csd
train/1165,../raw/snow/csd/Train/Snow/1165.tif,../raw/snow/csd/Train/Gt/1165.tif,train,snow,csd
train/1166,../raw/snow/csd/Train/Snow/1166.tif,../raw/snow/csd/Train/Gt/1166.tif,train,snow,csd
train/1167,../raw/snow/csd/Train/Snow/1167.tif,../raw/snow/csd/Train/Gt/1167.tif,train,snow,csd
train/1168,../raw/snow/csd/Train/Snow/1168.tif,../raw/snow/csd/Train/Gt/1168.tif,train,snow,csd
train/1169,../raw/snow/csd/Train/Snow/1169.tif,../raw/snow/csd/Train/Gt/1169.tif,val,snow,csd
train/117,../raw/snow/csd/Train/Snow/117.tif,../raw/snow/csd/Train/Gt/117.tif,train,snow,csd
train/1170,../raw/snow/csd/Train/Snow/1170.tif,../raw/snow/csd/Train/Gt/1170.tif,train,snow,csd
train/1171,../raw/snow/csd/Train/Snow/1171.tif,../raw/snow/csd/Train/Gt/1171.tif,train,snow,csd
train/1172,../raw/snow/csd/Train/Snow/1172.tif,../raw/snow/csd/Train/Gt/1172.tif,train,snow,csd
train/1173,../raw/snow/csd/Train/Snow/1173.tif,../raw/snow/csd/Train/Gt/1173.tif,train,snow,csd
train/1174,../raw/snow/csd/Train/Snow/1174.tif,../raw/snow/csd/Train/Gt/1174.tif,train,snow,csd
train/1175,../raw/snow/csd/Train/Snow/1175.tif,../raw/snow/csd/Train/Gt/1175.tif,train,snow,csd
train/1176,../raw/snow/csd/Train/Snow/1176.tif,../raw/snow/csd/Train/Gt/1176.tif,train,snow,csd
train/1177,../raw/snow/csd/Train/Snow/1177.tif,../raw/snow/csd/Train/Gt/1177.tif,val,snow,csd
train/1178,../raw/snow/csd/Train/Snow/1178.tif,../raw/snow/csd/Train/Gt/1178.tif,train,snow,csd
train/1179,../raw/snow/csd/Train/Snow/1179.tif,../raw/snow/csd/Train/Gt/1179.tif,train,snow,csd
train/118,../raw/snow/csd/Train/Snow/118.tif,../raw/snow/csd/Train/Gt/118.tif,train,snow,csd
train/1180,../raw/snow/csd/Train/Snow/1180.tif,../raw/snow/csd/Train/Gt/1180.tif,train,snow,csd
train/1181,../raw/snow/csd/Train/Snow/1181.tif,../raw/snow/csd/Train/Gt/1181.tif,train,snow,csd
train/1182,../raw/snow/csd/Train/Snow/1182.tif,../raw/snow/csd/Train/Gt/1182.tif,train,snow,csd
train/1183,../raw/snow/csd/Train/Snow/1183.tif,../raw/snow/csd/Train/Gt/1183.tif,train,snow,csd
train/1184,../raw/snow/csd/Train/Snow/1184.tif,../raw/snow/csd/Train/Gt/1184.tif,train,snow,csd
train/1185,../raw/snow/csd/Train/Snow/1185.tif,../raw/snow/csd/Train/Gt/1185.tif,train,snow,csd
train/1186,../raw/snow/csd/Train/Snow/1186.tif,../raw/snow/csd/Train/Gt/1186.tif,train,snow,csd
train/1187,../raw/snow/csd/Train/Snow/1187.tif,../raw/snow/csd/Train/Gt/1187.tif,train,snow,csd
train/1188,../raw/snow/csd/Train/Snow/1188.tif,../raw/snow/csd/Train/Gt/1188.tif,train,snow,csd
train/1189,../raw/snow/csd/Train/Snow/1189.tif,../raw/snow/csd/Train/Gt/1189.tif,train,snow,csd
train/119,../raw/snow/csd/Train/Snow/119.tif,../raw/snow/csd/Train/Gt/119.tif,val,snow,csd
train/1190,../raw/snow/csd/Train/Snow/1190.tif,../raw/snow/csd/Train/Gt/1190.tif,train,snow,csd
train/1191,../raw/snow/csd/Train/Snow/1191.tif,../raw/snow/csd/Train/Gt/1191.tif,train,snow,csd
train/1192,../raw/snow/csd/Train/Snow/1192.tif,../raw/snow/csd/Train/Gt/1192.tif,train,snow,csd
train/1193,../raw/snow/csd/Train/Snow/1193.tif,../raw/snow/csd/Train/Gt/1193.tif,train,snow,csd
train/1194,../raw/snow/csd/Train/Snow/1194.tif,../raw/snow/csd/Train/Gt/1194.tif,train,snow,csd
train/1195,../raw/snow/csd/Train/Snow/1195.tif,../raw/snow/csd/Train/Gt/1195.tif,train,snow,csd
train/1196,../raw/snow/csd/Train/Snow/1196.tif,../raw/snow/csd/Train/Gt/1196.tif,train,snow,csd
train/1197,../raw/snow/csd/Train/Snow/1197.tif,../raw/snow/csd/Train/Gt/1197.tif,train,snow,csd
train/1198,../raw/snow/csd/Train/Snow/1198.tif,../raw/snow/csd/Train/Gt/1198.tif,train,snow,csd
train/1199,../raw/snow/csd/Train/Snow/1199.tif,../raw/snow/csd/Train/Gt/1199.tif,train,snow,csd
train/12,../raw/snow/csd/Train/Snow/12.tif,../raw/snow/csd/Train/Gt/12.tif,train,snow,csd
train/120,../raw/snow/csd/Train/Snow/120.tif,../raw/snow/csd/Train/Gt/120.tif,train,snow,csd
train/1200,../raw/snow/csd/Train/Snow/1200.tif,../raw/snow/csd/Train/Gt/1200.tif,train,snow,csd
train/1201,../raw/snow/csd/Train/Snow/1201.tif,../raw/snow/csd/Train/Gt/1201.tif,train,snow,csd
train/1202,../raw/snow/csd/Train/Snow/1202.tif,../raw/snow/csd/Train/Gt/1202.tif,train,snow,csd
train/1203,../raw/snow/csd/Train/Snow/1203.tif,../raw/snow/csd/Train/Gt/1203.tif,train,snow,csd
train/1204,../raw/snow/csd/Train/Snow/1204.tif,../raw/snow/csd/Train/Gt/1204.tif,train,snow,csd
train/1205,../raw/snow/csd/Train/Snow/1205.tif,../raw/snow/csd/Train/Gt/1205.tif,train,snow,csd
train/1206,../raw/snow/csd/Train/Snow/1206.tif,../raw/snow/csd/Train/Gt/1206.tif,train,snow,csd
train/1207,../raw/snow/csd/Train/Snow/1207.tif,../raw/snow/csd/Train/Gt/1207.tif,train,snow,csd
train/1208,../raw/snow/csd/Train/Snow/1208.tif,../raw/snow/csd/Train/Gt/1208.tif,val,snow,csd
train/1209,../raw/snow/csd/Train/Snow/1209.tif,../raw/snow/csd/Train/Gt/1209.tif,train,snow,csd
train/121,../raw/snow/csd/Train/Snow/121.tif,../raw/snow/csd/Train/Gt/121.tif,train,snow,csd
train/1210,../raw/snow/csd/Train/Snow/1210.tif,../raw/snow/csd/Train/Gt/1210.tif,train,snow,csd
